State,Year,Brand,Count,Percentage
Ladakh,2019,Motorola,2657,0.07242946150485405
Ladakh,2019,OnePlus,3284,0.08913848919183315
Ladakh,2019,Oppo,20819,0.5644868077313703
Ladakh,2019,Others,7250,0.1980096157107378
Ladakh,2019,Realme,6681,0.181047589176636
Ladakh,2019,Samsung,26741,0.7267424802703497
Ladakh,2019,Vivo,29915,0.8104890691358478
Ladakh,2019,Xiaomi,42803,1.1596468132964899
Ladakh,2020,Apple,5186,0.09270629173519064
Ladakh,2020,Huawei,3264,0.05835014590689606
Ladakh,2020,Lenovo,1938,0.034812815859177754
Ladakh,2020,Motorola,3392,0.06095446866710933
Ladakh,2020,OnePlus,4814,0.08603252530594371
Ladakh,2020,Oppo,32918,0.5868587114742462
Ladakh,2020,Others,8743,0.15715649794856912
Ladakh,2020,Realme,11403,0.20259310876520487
Ladakh,2020,Samsung,39639,0.7076346630358905
Ladakh,2020,Vivo,47391,0.845678627528842
Ladakh,2020,Xiaomi,65390,1.1672221437729298
Ladakh,2021,Apple,7798,0.09912313867583218
Ladakh,2021,Huawei,3806,0.04884892436982052
Ladakh,2021,Lenovo,1935,0.02498521956624366
Ladakh,2021,Motorola,3668,0.04718217427805732
Ladakh,2021,OnePlus,8126,0.10265143741187553
Ladakh,2021,Oppo,46406,0.5925590244042644
Ladakh,2021,Others,10767,0.13769005512280105
Ladakh,2021,Realme,21113,0.2668930098680407
Ladakh,2021,Samsung,53100,0.6798241987456431
Ladakh,2021,Vivo,69243,0.8833730697622685
Ladakh,2021,Xiaomi,87272,1.116869747795153
Ladakh,2022,Apple,2655,0.028705185313324395
Ladakh,2022,Huawei,996,0.01076849889720192
Ladakh,2022,Lenovo,502,0.00542749643212386
Ladakh,2022,Motorola,921,0.009957617956147559
Ladakh,2022,OnePlus,2984,0.03226224970808286
Ladakh,2022,Oppo,13813,0.14934264585045193
Ladakh,2022,Others,3076,0.03325693032910954
Ladakh,2022,Realme,7852,0.08489382865545128
Ladakh,2022,Samsung,14554,0.15735414954806903
Ladakh,2022,Vivo,20679,0.22357609306750853
Ladakh,2022,Xiaomi,24460,0.2644553042425291
Lakshadweep,2018,Apple,152,0.18516714736460121
Lakshadweep,2018,COOLPAD,10,0.01996007984031936
Lakshadweep,2018,Gionee,43,0.06324717892099335
Lakshadweep,2018,Huawei,162,0.1966532051914567
Lakshadweep,2018,Lenovo,58,0.06369270397234524
Lakshadweep,2018,Motorola,18,0.015570934256055362
Lakshadweep,2018,OnePlus,138,0.17041665232265882
Lakshadweep,2018,Oppo,417,0.5027598245837638
Lakshadweep,2018,Others,360,0.455928733671074
Lakshadweep,2018,Realme,134,0.1606097987482172
Lakshadweep,2018,Samsung,594,0.7422898991809049
Lakshadweep,2018,Vivo,488,0.5854613123421316
Lakshadweep,2018,Xiaomi,687,0.8382425296054784
Lakshadweep,2019,Apple,252,0.13325634957401994
Lakshadweep,2019,Huawei,605,0.30948303078472633
Lakshadweep,2019,Lenovo,135,0.07250860216948171
Lakshadweep,2019,Motorola,129,0.06751662226092878
Lakshadweep,2019,OnePlus,244,0.12899658649712165
Lakshadweep,2019,Oppo,1146,0.5898602782742776
Lakshadweep,2019,Others,569,0.30135084184945476
Lakshadweep,2019,Realme,380,0.19628926918666484
Lakshadweep,2019,Samsung,1245,0.646055187137081
Lakshadweep,2019,Vivo,1389,0.7152791932483555
Lakshadweep,2019,Xiaomi,1613,0.8394040390178878
Lakshadweep,2020,Apple,358,0.10503264853361281
Lakshadweep,2020,Huawei,1151,0.3346327957925864
Lakshadweep,2020,Lenovo,193,0.05692570791712706
Lakshadweep,2020,Motorola,170,0.04989462979695662
Lakshadweep,2020,OnePlus,342,0.10027968662443103
Lakshadweep,2020,Oppo,2121,0.6156211245531871
Lakshadweep,2020,Others,787,0.2306210777251378
Lakshadweep,2020,Realme,841,0.24202952837249336
Lakshadweep,2020,Samsung,2111,0.6136851547556311
Lakshadweep,2020,Vivo,2920,0.8415464912806719
Lakshadweep,2020,Xiaomi,2788,0.8097311546481649
Lakshadweep,2021,Apple,512,0.10000106023013827
Lakshadweep,2021,Huawei,1544,0.3039842510643056
Lakshadweep,2021,Lenovo,214,0.0424374517195858
Lakshadweep,2021,Motorola,180,0.03548819057609819
Lakshadweep,2021,OnePlus,496,0.09693563471288574
Lakshadweep,2021,Oppo,3206,0.6285783137303342
Lakshadweep,2021,Others,952,0.1878041638743204
Lakshadweep,2021,Realme,1513,0.29504594805539613
Lakshadweep,2021,Samsung,2960,0.5818895809312655
Lakshadweep,2021,Vivo,4738,0.9273836448508642
Lakshadweep,2021,Xiaomi,4083,0.8004517602548059
Lakshadweep,2022,Apple,176,0.02938230383973289
Lakshadweep,2022,Huawei,397,0.06627712854757929
Lakshadweep,2022,Lenovo,50,0.008347245409015025
Lakshadweep,2022,Motorola,49,0.008180300500834724
Lakshadweep,2022,OnePlus,160,0.02671118530884808
Lakshadweep,2022,Oppo,956,0.1595993322203673
Lakshadweep,2022,Others,247,0.04123539232053423
Lakshadweep,2022,Realme,507,0.08464106844741236
Lakshadweep,2022,Samsung,804,0.1342237061769616
Lakshadweep,2022,Vivo,1441,0.24056761268781301
Lakshadweep,2022,Xiaomi,1203,0.2008347245409015
Madhya Pradesh,2018,Apple,315436,0.08208818448360351
Madhya Pradesh,2018,Lenovo,272887,0.07151202447071116
Madhya Pradesh,2018,Micromax,335516,0.08737055590388187
Madhya Pradesh,2018,Motorola,370055,0.09615282314342269
Madhya Pradesh,2018,OnePlus,294251,0.07703944973203021
Madhya Pradesh,2018,Oppo,1641300,0.4159734946663011
Madhya Pradesh,2018,Others,1983614,0.5099860860950571
Madhya Pradesh,2018,Realme,873339,0.22386768556714198
Madhya Pradesh,2018,Samsung,2976907,0.7609845266296741
Madhya Pradesh,2018,Vivo,2515038,0.6340913375249493
Madhya Pradesh,2018,Xiaomi,4091673,1.040933831783227
Madhya Pradesh,2019,Apple,532933,0.06890259640266586
Madhya Pradesh,2019,Huawei,239714,0.027651424325619584
Madhya Pradesh,2019,Lenovo,197551,0.028845813678747407
Madhya Pradesh,2019,Micromax,501760,0.06520662505281619
Madhya Pradesh,2019,Motorola,597965,0.07753581130451159
Madhya Pradesh,2019,OnePlus,461113,0.05976525122032595
Madhya Pradesh,2019,Oppo,3550048,0.45609439738606616
Madhya Pradesh,2019,Others,3524095,0.4560526321671154
Madhya Pradesh,2019,Realme,1729392,0.2219864340080449
Madhya Pradesh,2019,Samsung,5837029,0.7524050117915408
Madhya Pradesh,2019,Vivo,5627538,0.7222611292234213
Madhya Pradesh,2019,Xiaomi,8262342,1.0632928734391247
Madhya Pradesh,2020,Apple,707467,0.05944192703428177
Madhya Pradesh,2020,Huawei,607457,0.05101950085173143
Madhya Pradesh,2020,Micromax,604413,0.05078296366504878
Madhya Pradesh,2020,Motorola,761729,0.06405983834328197
Madhya Pradesh,2020,OnePlus,419736,0.037102075385415406
Madhya Pradesh,2020,Oppo,5825701,0.4863761671742327
Madhya Pradesh,2020,Others,4863578,0.40792148726298166
Madhya Pradesh,2020,Realme,3005815,0.2503407957251803
Madhya Pradesh,2020,Samsung,8702687,0.7286864862168425
Madhya Pradesh,2020,Tecno,157894,0.011493274795717294
Madhya Pradesh,2020,Vivo,9615117,0.8016010265750153
Madhya Pradesh,2020,Xiaomi,12556371,1.0511744569702708
Madhya Pradesh,2021,Apple,981228,0.05887445676521812
Madhya Pradesh,2021,Huawei,699819,0.04238535002138068
Madhya Pradesh,2021,Micromax,165359,0.011143220017861876
Madhya Pradesh,2021,Motorola,842662,0.05106905353896308
Madhya Pradesh,2021,OnePlus,671668,0.03883379672806458
Madhya Pradesh,2021,Oppo,8464730,0.5088272605897831
Madhya Pradesh,2021,Others,5656604,0.3428194234935393
Madhya Pradesh,2021,Realme,5298351,0.3162253541393757
Madhya Pradesh,2021,Samsung,11128863,0.6722667706795535
Madhya Pradesh,2021,Tecno,1073632,0.06383651264648162
Madhya Pradesh,2021,Vivo,14794157,0.888508495194756
Madhya Pradesh,2021,Xiaomi,16669765,1.0052103061850224
Madhya Pradesh,2022,Apple,325559,0.01656270682143352
Madhya Pradesh,2022,Huawei,173297,0.008816427756670724
Madhya Pradesh,2022,Motorola,211431,0.010756482437783967
Madhya Pradesh,2022,OnePlus,303765,0.015453944254690403
Madhya Pradesh,2022,Oppo,2595568,0.13204866650620795
Madhya Pradesh,2022,Others,1423544,0.07242233180287062
Madhya Pradesh,2022,Realme,1935366,0.09846110735740835
Madhya Pradesh,2022,Samsung,3009068,0.15308534271747154
Madhya Pradesh,2022,Tecno,424783,0.021610695117410345
Madhya Pradesh,2022,Vivo,4575284,0.23276606549594892
Madhya Pradesh,2022,Xiaomi,4678482,0.23801622973210365
Maharashtra,2018,Apple,1394984,0.148017400909445
Maharashtra,2018,Huawei,491196,0.051287486517955665
Maharashtra,2018,Lenovo,856136,0.09224481408263803
Maharashtra,2018,Motorola,1431605,0.1527629041119381
Maharashtra,2018,OnePlus,1390357,0.14869579522597237
Maharashtra,2018,Oppo,4100714,0.42460931999066254
Maharashtra,2018,Others,3474421,0.3697992528666494
Maharashtra,2018,Realme,1433233,0.15119147387561022
Maharashtra,2018,Samsung,8424777,0.8837249276072054
Maharashtra,2018,Vivo,5058335,0.5201464781656302
Maharashtra,2018,Xiaomi,10090242,1.0575201466462931
Maharashtra,2019,Apple,2672216,0.13384017038577004
Maharashtra,2019,Huawei,1063987,0.053166556291998186
Maharashtra,2019,Lenovo,1361452,0.06868589085078973
Maharashtra,2019,Motorola,2431675,0.12234625552740033
Maharashtra,2019,OnePlus,2430805,0.12208811543137314
Maharashtra,2019,Oppo,9781903,0.4865094648373611
Maharashtra,2019,Others,6346452,0.3180845211471753
Maharashtra,2019,Realme,2934411,0.1460813711977973
Maharashtra,2019,Samsung,17789293,0.8881814013368581
Maharashtra,2019,Vivo,12524069,0.6222581332933217
Maharashtra,2019,Xiaomi,20783541,1.0387581197001552
Maharashtra,2020,Apple,3568999,0.11859376844120686
Maharashtra,2020,Huawei,1501082,0.04985137910227135
Maharashtra,2020,Lenovo,1661779,0.05532237524301574
Maharashtra,2020,Motorola,3036163,0.10105578336654215
Maharashtra,2020,OnePlus,3059109,0.10183119131587329
Maharashtra,2020,Oppo,16050849,0.530627713835556
Maharashtra,2020,Others,8771247,0.29112478650805135
Maharashtra,2020,Realme,5012274,0.16534461886130594
Maharashtra,2020,Samsung,26600891,0.8810715580632699
Maharashtra,2020,Vivo,21064724,0.695851208412855
Maharashtra,2020,Xiaomi,30448503,1.0093256168500524
Maharashtra,2021,Apple,4787988,0.11600394957173064
Maharashtra,2021,Huawei,1717826,0.041958996739993114
Maharashtra,2021,Lenovo,878209,0.02292842621393531
Maharashtra,2021,Motorola,3249109,0.07943162397740236
Maharashtra,2021,OnePlus,4192110,0.1012280740491674
Maharashtra,2021,Oppo,23074899,0.559296238576758
Maharashtra,2021,Others,10495651,0.25600476307211584
Maharashtra,2021,Realme,8910399,0.21437855946145906
Maharashtra,2021,Samsung,34543626,0.8404535052301334
Maharashtra,2021,Tecno,907665,0.020589261108057602
Maharashtra,2021,Vivo,31843762,0.7709151729163057
Maharashtra,2021,Xiaomi,40204713,0.9768114290829417
Maharashtra,2022,Apple,1510802,0.03132648235047005
Maharashtra,2022,Huawei,416025,0.00862627916818637
Maharashtra,2022,Motorola,788109,0.016341441617595556
Maharashtra,2022,OnePlus,1396866,0.028964019173241564
Maharashtra,2022,Oppo,7009300,0.1453378488638152
Maharashtra,2022,Others,2636427,0.05466631887156802
Maharashtra,2022,Realme,3235912,0.06709664148953619
Maharashtra,2022,Samsung,9447206,0.19588783442188637
Maharashtra,2022,Tecno,572060,0.011861665190680114
Maharashtra,2022,Vivo,9873983,0.20473705633057232
Maharashtra,2022,Xiaomi,11340940,0.23515441252244823
Manipur,2018,Apple,6069,0.11210756541523156
Manipur,2018,Gionee,816,0.013175102930491645
Manipur,2018,Huawei,1063,0.012870963445495162
Manipur,2018,Lenovo,2194,0.043195819668994793
Manipur,2018,Lyf,1271,0.03397595788044279
Manipur,2018,Micromax,817,0.013191248889965286
Manipur,2018,Motorola,2998,0.05482839530568967
Manipur,2018,OnePlus,3572,0.06666429684600853
Manipur,2018,Oppo,15805,0.28361969473039284
Manipur,2018,Others,22675,0.4260451738953852
Manipur,2018,Realme,6947,0.12695671501448746
Manipur,2018,Samsung,40657,0.7391286194468445
Manipur,2018,Vivo,19832,0.3493102768065008
Manipur,2018,Xiaomi,95788,1.72493016972407
Manipur,2019,Apple,13691,0.10763088557982053
Manipur,2019,Gionee,2967,0.02038810578834121
Manipur,2019,Huawei,6850,0.053750504534439136
Manipur,2019,Lenovo,2569,0.023621463357788565
Manipur,2019,Motorola,5931,0.047047029184280637
Manipur,2019,OnePlus,6555,0.05202349359243612
Manipur,2019,Oppo,40060,0.31404113447259235
Manipur,2019,Others,39145,0.31158714318240444
Manipur,2019,Realme,15940,0.12474820641374107
Manipur,2019,Samsung,90802,0.7155504760384307
Manipur,2019,Vivo,53709,0.4198711807300572
Manipur,2019,Xiaomi,230729,1.8097403771256682
Manipur,2020,Apple,22030,0.09465111275158475
Manipur,2020,Huawei,11896,0.05105902518522376
Manipur,2020,Lenovo,7521,0.03246886513131466
Manipur,2020,Motorola,8345,0.036140199736215996
Manipur,2020,OnePlus,9381,0.040496932441852075
Manipur,2020,Oppo,78744,0.33407152594422174
Manipur,2020,Others,54955,0.23697921120246027
Manipur,2020,Realme,34115,0.14396696529856745
Manipur,2020,Samsung,159258,0.678864463891734
Manipur,2020,Vivo,108803,0.46154730012933454
Manipur,2020,Xiaomi,445157,1.889754398287491
Manipur,2021,Apple,32564,0.0930147773065719
Manipur,2021,HMD Global,6869,0.018999326553851607
Manipur,2021,Huawei,15372,0.04411985392248109
Manipur,2021,Lenovo,2098,0.006709992707920222
Manipur,2021,Motorola,9261,0.026679162260201117
Manipur,2021,OnePlus,14701,0.041726576741414646
Manipur,2021,Oppo,122321,0.3496766149537194
Manipur,2021,Others,68093,0.19577767556368927
Manipur,2021,Realme,66063,0.18729153723250327
Manipur,2021,Samsung,225612,0.6472581623213274
Manipur,2021,Vivo,172415,0.49292537111708007
Manipur,2021,Xiaomi,662203,1.89582094931924
Manipur,2022,Apple,10256,0.02489924739014324
Manipur,2022,HMD Global,2518,0.006113134255887351
Manipur,2022,Huawei,4094,0.009939305656712794
Manipur,2022,Motorola,2359,0.005727118232580724
Manipur,2022,OnePlus,5335,0.012952172857489681
Manipur,2022,Oppo,37434,0.09088128186453022
Manipur,2022,Others,18096,0.04393299344501093
Manipur,2022,Realme,24745,0.060075260985676136
Manipur,2022,Samsung,62042,0.15062393784899247
Manipur,2022,Vivo,51648,0.12538965768390387
Manipur,2022,Xiaomi,193373,0.4694658897790726
Meghalaya,2018,Apple,3305,0.10359547066189603
Meghalaya,2018,Asus,2395,0.06317319056906556
Meghalaya,2018,Lenovo,3604,0.11262539376975378
Meghalaya,2018,Micromax,3116,0.09727423182699604
Meghalaya,2018,Motorola,4196,0.13074570926311568
Meghalaya,2018,OnePlus,435,0.023497002106627776
Meghalaya,2018,Oppo,13573,0.40572738615965454
Meghalaya,2018,Others,21107,0.6494668754827109
Meghalaya,2018,Realme,7246,0.22111201467909267
Meghalaya,2018,Samsung,25131,0.755667303343216
Meghalaya,2018,Vivo,15154,0.4462191770807125
Meghalaya,2018,Xiaomi,32784,0.9908962450571586
Meghalaya,2019,Apple,6874,0.08538139772787168
Meghalaya,2019,Asus,3625,0.03884067058616897
Meghalaya,2019,Huawei,7033,0.08681141730172141
Meghalaya,2019,Lenovo,3201,0.047039957900351925
Meghalaya,2019,Micromax,6609,0.0819362363808599
Meghalaya,2019,Motorola,7923,0.09914587957790608
Meghalaya,2019,Oppo,38196,0.46979279831458454
Meghalaya,2019,Others,46167,0.5727599231983864
Meghalaya,2019,Realme,18132,0.22266012672801638
Meghalaya,2019,Samsung,61930,0.7664508703286814
Meghalaya,2019,Vivo,43872,0.5391554875786986
Meghalaya,2019,Xiaomi,80096,0.9900252343767528
Meghalaya,2020,Apple,10669,0.07369908121132931
Meghalaya,2020,Asus,9877,0.068104672143123
Meghalaya,2020,Huawei,11717,0.08079823079066635
Meghalaya,2020,Micromax,10610,0.07287940295238061
Meghalaya,2020,Motorola,10855,0.0752316233216725
Meghalaya,2020,Oppo,75617,0.5158610134900883
Meghalaya,2020,Others,75174,0.5171527480253468
Meghalaya,2020,Realme,40933,0.2775349648800035
Meghalaya,2020,Samsung,110478,0.7565272306061606
Meghalaya,2020,Vivo,87662,0.5977554331107418
Meghalaya,2020,Xiaomi,140621,0.9644555994684872
Meghalaya,2021,Apple,15584,0.07231496924021731
Meghalaya,2021,Asus,12574,0.05899474909632163
Meghalaya,2021,HMD Global,3095,0.012881449048562438
Meghalaya,2021,Huawei,14978,0.06995217608985312
Meghalaya,2021,Micromax,9198,0.044745073800902
Meghalaya,2021,Motorola,12355,0.05787432418690231
Meghalaya,2021,Oppo,114155,0.5309060473018499
Meghalaya,2021,Others,102569,0.4776048084338617
Meghalaya,2021,Realme,77891,0.3590842252248673
Meghalaya,2021,Samsung,155373,0.7247451364947082
Meghalaya,2021,Vivo,137525,0.6391358901179256
Meghalaya,2021,Xiaomi,204591,0.9517611509640286
Meghalaya,2022,Apple,4983,0.019477093015529297
Meghalaya,2022,Huawei,3947,0.01542767130890912
Meghalaya,2022,Micromax,3139,0.01226943507440226
Meghalaya,2022,OnePlus,3191,0.012472687901375474
Meghalaya,2022,Oppo,34290,0.13402960455599028
Meghalaya,2022,Others,29835,0.11661630947588132
Meghalaya,2022,Realme,28354,0.11082751261535576
Meghalaya,2022,Samsung,42900,0.16768358225290123
Meghalaya,2022,Tecno,3471,0.013567126200462009
Meghalaya,2022,Vivo,41306,0.16145310136453003
Meghalaya,2022,Xiaomi,60423,0.2361758762346632
Mizoram,2018,Apple,2206,0.17287164695428842
Mizoram,2018,Asus,315,0.016266460108443067
Mizoram,2018,Gionee,1554,0.12209618974890389
Mizoram,2018,Huawei,1090,0.08233611739723372
Mizoram,2018,Motorola,936,0.07293334784343518
Mizoram,2018,OnePlus,653,0.061812411114134325
Mizoram,2018,Oppo,5176,0.3931898775851481
Mizoram,2018,Others,5871,0.4611268091500741
Mizoram,2018,Realme,2041,0.15833601318473722
Mizoram,2018,Samsung,8505,0.6609296356369116
Mizoram,2018,Vivo,6877,0.5180044213686743
Mizoram,2018,Xiaomi,16658,1.2800970699080159
Mizoram,2019,Apple,4746,0.15139342247450344
Mizoram,2019,Asus,2086,0.06633149534634643
Mizoram,2019,Gionee,3397,0.1083629142096861
Mizoram,2019,Huawei,2916,0.09209722432838943
Mizoram,2019,Motorola,1778,0.05723950143519654
Mizoram,2019,Oppo,14005,0.4414832605398989
Mizoram,2019,Others,11831,0.37674775791900456
Mizoram,2019,Realme,4945,0.15657066739081096
Mizoram,2019,Samsung,19418,0.6179434497323963
Mizoram,2019,Vivo,20219,0.6347842675648755
Mizoram,2019,Xiaomi,40968,1.2970460390588918
Mizoram,2020,Apple,7922,0.12826350236580875
Mizoram,2020,Asus,3525,0.056996529624731444
Mizoram,2020,Gionee,5215,0.08492640928689721
Mizoram,2020,Huawei,5387,0.0871642161449041
Mizoram,2020,OnePlus,2505,0.040977171096614175
Mizoram,2020,Oppo,30909,0.4935246743479812
Mizoram,2020,Others,21721,0.35123665464297454
Mizoram,2020,Realme,11256,0.178981948871982
Mizoram,2020,Samsung,35148,0.5660521114332906
Mizoram,2020,Vivo,46371,0.7401511318833895
Mizoram,2020,Xiaomi,79160,1.2717256503014265
Mizoram,2021,Apple,12244,0.12626684122269222
Mizoram,2021,Asus,4797,0.05004667702430571
Mizoram,2021,Gionee,6199,0.06443267887328456
Mizoram,2021,Huawei,7022,0.0729153029472777
Mizoram,2021,OnePlus,3749,0.03846901038065767
Mizoram,2021,Oppo,49568,0.5116765330394127
Mizoram,2021,Others,29791,0.30845961600811656
Mizoram,2021,Realme,22775,0.23273522238538807
Mizoram,2021,Samsung,52108,0.5392148277334408
Mizoram,2021,Vivo,77859,0.8030277161699082
Mizoram,2021,Xiaomi,121242,1.2527555742155159
Mizoram,2022,Apple,3803,0.03298495164577822
Mizoram,2022,Gionee,1563,0.013556528904115529
Mizoram,2022,Huawei,1816,0.015750899865562253
Mizoram,2022,OnePlus,1271,0.011023895225291644
Mizoram,2022,Oppo,14866,0.12893880914176678
Mizoram,2022,Others,8344,0.07237087471269353
Mizoram,2022,Realme,8423,0.07305607355045753
Mizoram,2022,Samsung,14652,0.12708270089769722
Mizoram,2022,Tecno,1267,0.01098920161325296
Mizoram,2022,Vivo,23611,0.2047877184613383
Mizoram,2022,Xiaomi,35679,0.3094583459820461
Nagaland,2018,Apple,3197,0.11616395561456005
Nagaland,2018,Asus,840,0.019536246714887084
Nagaland,2018,Gionee,3209,0.11539716768218006
Nagaland,2018,Huawei,1465,0.03894157486242328
Nagaland,2018,Lenovo,2906,0.10602678276795274
Nagaland,2018,Micromax,1643,0.07074588323403116
Nagaland,2018,Motorola,700,0.037686771291225246
Nagaland,2018,Oppo,11074,0.3859891077446815
Nagaland,2018,Others,17501,0.636154314621452
Nagaland,2018,Realme,5347,0.19027427139519396
Nagaland,2018,Samsung,17318,0.6187392774363679
Nagaland,2018,Vivo,15473,0.5366811922222925
Nagaland,2018,Xiaomi,31924,1.1276634544127526
Nagaland,2019,Apple,7170,0.0981542922409857
Nagaland,2019,Asus,5940,0.08085825615718509
Nagaland,2019,Gionee,7509,0.10286693586356928
Nagaland,2019,Huawei,6555,0.08848731950346174
Nagaland,2019,Lenovo,5565,0.07707060795346998
Nagaland,2019,Oppo,32321,0.43813080715687874
Nagaland,2019,Others,38600,0.5276981323280475
Nagaland,2019,Realme,14004,0.18968768879064846
Nagaland,2019,Samsung,43172,0.5899287388458407
Nagaland,2019,Vivo,46027,0.6240566649731234
Nagaland,2019,Xiaomi,87140,1.1830605561867893
Nagaland,2020,Apple,12435,0.0836774937697354
Nagaland,2020,Asus,10787,0.07226692302366099
Nagaland,2020,Gionee,12413,0.0834738671439441
Nagaland,2020,Huawei,13176,0.08790749098095721
Nagaland,2020,Lenovo,1753,0.01636131151825131
Nagaland,2020,Micromax,7841,0.047531655204620056
Nagaland,2020,Oppo,69390,0.460222543513495
Nagaland,2020,Others,72124,0.48194897579916623
Nagaland,2020,Realme,34948,0.22891870833090208
Nagaland,2020,Samsung,81423,0.5432756100460963
Nagaland,2020,Vivo,99892,0.6616735322515503
Nagaland,2020,Xiaomi,186460,1.2327418884176211
Nagaland,2021,Apple,18633,0.07982091145419756
Nagaland,2021,Asus,14186,0.061343784593878015
Nagaland,2021,Gionee,15512,0.06692691199663425
Nagaland,2021,Huawei,17879,0.07701383065159198
Nagaland,2021,Infinix,3191,0.01227354898265318
Nagaland,2021,Micromax,8852,0.03967537630287549
Nagaland,2021,Oppo,108383,0.46453249761484205
Nagaland,2021,Others,102938,0.4419761198646875
Nagaland,2021,Realme,68637,0.2918672469430954
Nagaland,2021,Samsung,119405,0.5130726987188885
Nagaland,2021,Vivo,162913,0.6978043649138149
Nagaland,2021,Xiaomi,292403,1.253692707962841
Nagaland,2022,Apple,5724,0.020702900359154088
Nagaland,2022,Asus,3422,0.012376891165098759
Nagaland,2022,Gionee,3847,0.013914056198753631
Nagaland,2022,Huawei,4682,0.016934133382522615
Nagaland,2022,Infinix,3655,0.0132196192894319
Nagaland,2022,Oppo,32385,0.11713197556450125
Nagaland,2022,Others,29371,0.10623076283171118
Nagaland,2022,Realme,24725,0.08942683636968639
Nagaland,2022,Samsung,33311,0.12048118690841751
Nagaland,2022,Vivo,48861,0.17672334284567226
Nagaland,2022,Xiaomi,86500,0.3128582950850504
Odisha,2018,Apple,24617,0.01544339294172263
Odisha,2018,Huawei,135757,0.04700787649490097
Odisha,2018,Lenovo,304491,0.12201949751951895
Odisha,2018,Micromax,259293,0.101698125114478
Odisha,2018,Motorola,323145,0.12799574551396536
Odisha,2018,OnePlus,169779,0.06887708727082298
Odisha,2018,Oppo,1146587,0.4464056195087136
Odisha,2018,Others,1187757,0.4730263726615909
Odisha,2018,Realme,644004,0.2537933643619784
Odisha,2018,Samsung,1842645,0.7233704214142677
Odisha,2018,Vivo,1300999,0.5042480246116834
Odisha,2018,Xiaomi,2860351,1.116114472586357
Odisha,2019,Huawei,356704,0.06895727893762457
Odisha,2019,Lenovo,488014,0.09539966586280023
Odisha,2019,Micromax,418836,0.08182465006265853
Odisha,2019,Motorola,564968,0.10996524061517464
Odisha,2019,OnePlus,264802,0.05162233479377347
Odisha,2019,Oppo,2550645,0.49248238736423117
Odisha,2019,Others,2075750,0.40360158506244853
Odisha,2019,Realme,1303495,0.25129498747902157
Odisha,2019,Samsung,3728338,0.7221733498813616
Odisha,2019,Vivo,2959864,0.5708653642888134
Odisha,2019,Xiaomi,5957433,1.1518131556520923
Odisha,2020,Huawei,509547,0.06717155798275382
Odisha,2020,Lenovo,595736,0.07867152850690559
Odisha,2020,Micromax,474515,0.06271596704032983
Odisha,2020,Motorola,716360,0.0945409844183928
Odisha,2020,OnePlus,318745,0.042131562687623685
Odisha,2020,Oppo,3978930,0.522619716478294
Odisha,2020,Others,2734025,0.3605675062900566
Odisha,2020,Realme,2223208,0.29125254550895563
Odisha,2020,Samsung,5366822,0.7061524219132758
Odisha,2020,Vivo,4766355,0.6255081122574091
Odisha,2020,Xiaomi,8727548,1.1486680969160032
Odisha,2021,Huawei,574050,0.05615374321453162
Odisha,2021,Lenovo,601534,0.05905135700860234
Odisha,2021,Micromax,486625,0.047679664943517
Odisha,2021,Motorola,783141,0.07659576006333407
Odisha,2021,OnePlus,455067,0.043853769920573216
Odisha,2021,Oppo,5600148,0.5435114679359028
Odisha,2021,Others,3413771,0.33228541953097174
Odisha,2021,Realme,3908765,0.3762925476448621
Odisha,2021,Samsung,6842201,0.6665852190657063
Odisha,2021,Vivo,7056658,0.6840697296419503
Odisha,2021,Xiaomi,11453803,1.1139213210300485
Odisha,2022,Apple,128069,0.010562584274731935
Odisha,2022,Huawei,140367,0.011576870803170929
Odisha,2022,Lenovo,141460,0.011667016776140827
Odisha,2022,Motorola,193423,0.01595270313792936
Odisha,2022,OnePlus,164569,0.013572948422400111
Odisha,2022,Oppo,1698088,0.14005104752837144
Odisha,2022,Others,949150,0.07828183919888354
Odisha,2022,Realme,1424358,0.11747496593546158
Odisha,2022,Samsung,1862470,0.15360857298924788
Odisha,2022,Vivo,2184386,0.18015883011146017
Odisha,2022,Xiaomi,3238439,0.2670926208222022
Puducherry,2018,Apple,14045,0.18625105263048838
Puducherry,2018,Huawei,11496,0.1489580762435327
Puducherry,2018,Lenovo,10298,0.1365283172350697
Puducherry,2018,Motorola,12489,0.1648963529167452
Puducherry,2018,OnePlus,13553,0.1804009064506192
Puducherry,2018,Oppo,24375,0.31339844950770557
Puducherry,2018,Others,31754,0.4203066670702374
Puducherry,2018,Realme,12622,0.1658954942815579
Puducherry,2018,Samsung,60519,0.7950357202948317
Puducherry,2018,Vivo,41532,0.5318501906155884
Puducherry,2018,Xiaomi,73255,0.9564787727536239
Puducherry,2019,Apple,26893,0.16097198985157585
Puducherry,2019,Huawei,27632,0.16435293255881792
Puducherry,2019,Lenovo,18561,0.1114473374258935
Puducherry,2019,Motorola,23665,0.14179697394978186
Puducherry,2019,OnePlus,24200,0.14542766954641792
Puducherry,2019,Oppo,62908,0.3725275529738654
Puducherry,2019,Others,62361,0.37295213208486666
Puducherry,2019,Realme,27203,0.16163011130554328
Puducherry,2019,Samsung,130971,0.7796607124177055
Puducherry,2019,Vivo,110027,0.6510094903920048
Puducherry,2019,Xiaomi,157256,0.9382230974935272
Puducherry,2020,Apple,38326,0.141032851760701
